Date,Price,Open,High,Low,Vol.,Change %
8/30/2001,"5,332.70","5,417.60","5,435.70","5,332.70",0,-1.57
8/29/2001,"5,417.60","5,434.70","5,460.20","5,384.30",0,-0.31
8/28/2001,"5,434.70","5,471.90","5,475.50","5,395.90",0,-0.68
8/24/2001,"5,471.90","5,396.50","5,471.90","5,385.30",0,1.4
8/23/2001,"5,396.50","5,408.70","5,433.40","5,371.00",0,-0.23
8/22/2001,"5,408.70","5,430.30","5,471.60","5,373.00",0,-0.4
8/21/2001,"5,430.30","5,357.40","5,435.30","5,353.20",0,1.36
8/20/2001,"5,357.40","5,342.10","5,372.10","5,286.70",0,0.29
8/17/2001,"5,342.10","5,389.80","5,428.90","5,299.60",0,-0.88
8/16/2001,"5,389.80","5,461.60","5,462.40","5,389.80",0,-1.31
8/15/2001,"5,461.60","5,507.80","5,533.20","5,456.60",0,-0.84
8/14/2001,"5,507.80","5,431.10","5,525.60","5,430.60",0,1.41
8/13/2001,"5,431.10","5,427.20","5,465.00","5,410.90",0,0.07
8/10/2001,"5,427.20","5,402.90","5,469.00","5,398.50",0,0.45
8/9/2001,"5,402.90","5,476.50","5,476.50","5,376.70",0,-1.34
8/8/2001,"5,476.50","5,536.80","5,536.80","5,434.30",0,-1.09
8/7/2001,"5,536.80","5,526.40","5,546.60","5,448.20",0,0.19
8/6/2001,"5,526.40","5,547.60","5,561.20","5,516.00",0,-0.38
8/3/2001,"5,547.60","5,584.50","5,590.20","5,511.10",0,-0.66
8/2/2001,"5,584.50","5,546.90","5,644.20","5,533.80",0,0.68
8/1/2001,"5,546.90","5,529.10","5,549.00","5,499.50",0,0.32
7/31/2001,"5,529.10","5,446.70","5,531.80","5,408.80",0,1.51
7/30/2001,"5,446.70","5,403.10","5,456.90","5,376.10",0,0.81
7/27/2001,"5,403.10","5,286.10","5,403.10","5,286.10",0,2.21
7/26/2001,"5,286.10","5,275.70","5,322.70","5,269.50",0,0.2
7/25/2001,"5,275.70","5,320.20","5,350.10","5,260.50",0,-0.84
7/24/2001,"5,320.20","5,405.30","5,412.80","5,313.00",0,-1.57
7/23/2001,"5,405.30","5,387.10","5,446.80","5,365.80",0,0.34
7/20/2001,"5,387.10","5,437.40","5,437.40","5,350.40",0,-0.93
7/19/2001,"5,437.40","5,404.60","5,437.40","5,322.20",0,0.61
7/18/2001,"5,404.60","5,427.80","5,431.90","5,379.00",0,-0.43
7/17/2001,"5,427.80","5,517.10","5,517.10","5,408.40",0,-1.62
7/16/2001,"5,517.10","5,537.00","5,537.00","5,503.60",0,-0.36
7/13/2001,"5,537.00","5,481.60","5,544.10","5,439.60",0,1.01
7/12/2001,"5,481.60","5,391.90","5,497.60","5,391.90",0,1.66
7/11/2001,"5,391.90","5,467.90","5,468.50","5,380.40",0,-1.39
7/10/2001,"5,467.90","5,468.90","5,509.40","5,461.20",0,-0.02
7/9/2001,"5,468.90","5,479.20","5,487.90","5,420.50",0,-0.19
7/6/2001,"5,479.20","5,549.60","5,549.60","5,443.90",0,-1.27
7/5/2001,"5,549.60","5,600.50","5,601.30","5,509.70",0,-0.91
7/4/2001,"5,600.50","5,639.90","5,644.00","5,587.80",0,-0.7
7/3/2001,"5,639.90","5,716.70","5,726.10","5,630.30",0,-1.34
7/2/2001,"5,716.70","5,642.50","5,723.40","5,614.60",0,1.32
6/29/2001,"5,642.50","5,638.40","5,656.40","5,604.80",0,0.07
6/28/2001,"5,638.40","5,607.90","5,645.00","5,519.60",0,0.54
6/27/2001,"5,607.90","5,555.70","5,608.30","5,555.70",0,0.94
6/26/2001,"5,555.70","5,661.90","5,666.30","5,537.30",0,-1.88
6/25/2001,"5,661.90","5,665.70","5,704.50","5,638.40",0,-0.07
6/22/2001,"5,665.70","5,641.40","5,695.10","5,632.40",0,0.43
6/21/2001,"5,641.40","5,699.60","5,710.90","5,641.40",0,-1.02
6/20/2001,"5,699.60","5,680.40","5,711.90","5,622.50",0,0.34
6/19/2001,"5,680.40","5,671.60","5,743.60","5,667.20",0,0.16
6/18/2001,"5,671.60","5,723.00","5,723.00","5,671.60",0,-0.9
6/15/2001,"5,723.00","5,752.50","5,756.20","5,657.70",0,-0.51
6/14/2001,"5,752.50","5,820.20","5,820.20","5,734.60",0,-1.16
6/13/2001,"5,820.20","5,804.00","5,862.10","5,804.00",0,0.28
6/12/2001,"5,804.00","5,860.50","5,879.50","5,783.40",0,-0.96
6/11/2001,"5,860.50","5,950.60","5,950.60","5,858.30",0,-1.51
6/8/2001,"5,950.60","5,948.30","5,981.80","5,934.80",0,0.04
6/7/2001,"5,948.30","5,901.50","5,948.30","5,887.40",0,0.79
6/6/2001,"5,901.50","5,922.50","5,959.70","5,891.90",0,-0.35
6/5/2001,"5,922.50","5,856.50","5,923.90","5,842.20",0,1.13
6/4/2001,"5,856.50","5,809.60","5,861.80","5,809.10",0,0.81
6/1/2001,"5,809.60","5,796.10","5,833.40","5,766.60",0,0.23
5/31/2001,"5,796.10","5,796.90","5,829.80","5,733.80",0,-0.01
5/30/2001,"5,796.90","5,863.90","5,863.90","5,788.90",0,-1.14
5/29/2001,"5,863.90","5,889.80","5,906.60","5,840.80",0,-0.44
5/25/2001,"5,889.80","5,915.90","5,929.80","5,859.80",0,-0.44
5/24/2001,"5,915.90","5,897.40","5,950.00","5,889.30",0,0.31
5/23/2001,"5,897.40","5,976.60","5,976.60","5,897.40",0,-1.33
5/22/2001,"5,976.60","5,941.60","5,993.70","5,936.80",0,0.59
5/21/2001,"5,941.60","5,915.00","5,978.30","5,897.80",0,0.45
5/18/2001,"5,915.00","5,904.50","5,942.20","5,888.90",0,0.18
5/17/2001,"5,904.50","5,884.00","5,968.40","5,884.00",0,0.35
5/16/2001,"5,884.00","5,842.90","5,884.70","5,767.70",0,0.7
5/15/2001,"5,842.90","5,690.50","5,858.20","5,690.50",0,2.68
5/14/2001,"5,690.50","5,896.80","5,896.80","5,690.50",0,-3.5
5/11/2001,"5,896.80","5,964.00","5,977.50","5,890.40",0,-1.13
5/10/2001,"5,964.00","5,893.70","5,987.50","5,874.50",0,1.19
5/9/2001,"5,893.70","5,886.40","5,905.30","5,826.80",0,0.12
5/8/2001,"5,886.40","5,870.30","5,893.70","5,842.60",0,0.27
5/4/2001,"5,870.30","5,765.80","5,871.70","5,753.90",0,1.81
5/3/2001,"5,765.80","5,904.20","5,904.20","5,755.70",0,-2.34
5/2/2001,"5,904.20","5,928.00","5,963.80","5,896.40",0,-0.4
5/1/2001,"5,928.00","5,966.90","5,966.90","5,917.00",0,-0.65
4/30/2001,"5,966.90","5,951.40","5,995.40","5,948.00",0,0.26
4/27/2001,"5,951.40","5,868.30","5,976.90","5,837.60",0,1.42
4/26/2001,"5,868.30","5,827.50","5,868.30","5,777.60",0,0.7
4/25/2001,"5,827.50","5,840.30","5,840.30","5,788.20",0,-0.22
4/24/2001,"5,840.30","5,871.30","5,910.60","5,824.30",0,-0.53
4/23/2001,"5,871.30","5,879.80","5,889.10","5,834.50",0,-0.14
4/20/2001,"5,879.80","5,871.60","5,897.70","5,819.70",0,0.14
4/19/2001,"5,871.60","5,890.20","5,943.40","5,844.70",0,-0.32
4/18/2001,"5,890.20","5,761.10","5,902.60","5,760.70",0,2.24
4/17/2001,"5,761.10","5,766.60","5,774.50","5,654.90",0,-0.1
4/12/2001,"5,766.60","5,788.10","5,796.00","5,735.20",0,-0.37
4/11/2001,"5,788.10","5,803.00","5,841.30","5,766.80",0,-0.26
4/10/2001,"5,803.00","5,663.30","5,808.30","5,663.00",0,2.47
4/9/2001,"5,663.30","5,601.50","5,679.70","5,570.10",0,1.1
4/6/2001,"5,601.50","5,621.80","5,685.60","5,543.10",0,-0.36
4/5/2001,"5,621.80","5,535.70","5,658.90","5,528.70",0,1.56
4/4/2001,"5,535.70","5,463.10","5,537.30","5,354.30",0,1.33
4/3/2001,"5,463.10","5,618.50","5,618.50","5,459.60",0,-2.77
4/2/2001,"5,618.50","5,633.70","5,653.80","5,558.80",0,-0.27
3/30/2001,"5,633.70","5,588.40","5,664.80","5,574.10",0,0.81
3/29/2001,"5,588.40","5,614.00","5,614.00","5,519.90",0,-0.46
3/28/2001,"5,614.00","5,728.10","5,728.20","5,592.20",0,-1.99
3/27/2001,"5,728.10","5,576.60","5,728.10","5,546.10",0,2.72
3/26/2001,"5,576.60","5,402.30","5,580.70","5,402.30",0,3.23
3/23/2001,"5,402.30","5,314.80","5,438.00","5,314.80",0,1.65
3/22/2001,"5,314.80","5,540.70","5,540.70","5,279.60",0,-4.08
3/21/2001,"5,540.70","5,646.80","5,646.80","5,496.00",0,-1.88
3/20/2001,"5,646.80","5,551.60","5,646.80","5,551.60",0,1.71
3/19/2001,"5,551.60","5,562.80","5,609.20","5,536.40",0,-0.2
3/16/2001,"5,562.80","5,729.20","5,729.20","5,556.20",0,-2.9
3/15/2001,"5,729.20","5,625.90","5,729.20","5,594.80",0,1.84
3/14/2001,"5,625.90","5,720.70","5,742.10","5,471.10",0,-1.66
3/13/2001,"5,720.70","5,826.50","5,826.50","5,720.70",0,-1.82
3/12/2001,"5,826.50","5,917.30","5,917.30","5,786.30",0,-1.53
3/9/2001,"5,917.30","6,003.20","6,003.20","5,908.90",0,-1.43
3/8/2001,"6,003.20","6,001.80","6,050.40","5,982.00",0,0.02
3/7/2001,"6,001.80","6,012.00","6,035.30","5,969.60",0,-0.17
3/6/2001,"6,012.00","5,931.30","6,027.60","5,928.00",0,1.36
3/5/2001,"5,931.30","5,858.60","5,931.30","5,856.90",0,1.24
3/2/2001,"5,858.60","5,908.60","5,924.10","5,829.50",0,-0.85
3/1/2001,"5,908.60","5,917.90","5,949.20","5,868.10",0,-0.16
2/28/2001,"5,917.90","5,941.20","5,997.00","5,901.70",0,-0.39
2/27/2001,"5,941.20","5,916.70","5,975.30","5,906.90",0,0.41
2/26/2001,"5,916.70","5,943.70","6,003.50","5,913.80",0,-0.45
2/23/2001,"5,943.70","6,003.10","6,023.40","5,904.70",0,-0.99
2/22/2001,"6,003.10","5,972.40","6,011.30","5,937.10",0,0.51
2/21/2001,"5,972.40","5,980.10","5,998.90","5,921.70",0,-0.13
2/20/2001,"5,980.10","6,094.00","6,134.00","5,974.80",0,-1.87
2/19/2001,"6,094.00","6,088.30","6,102.20","6,065.20",0,0.09
2/16/2001,"6,088.30","6,197.90","6,197.90","6,082.80",0,-1.77
2/15/2001,"6,197.90","6,176.20","6,212.70","6,155.50",0,0.35
2/14/2001,"6,176.20","6,228.50","6,228.50","6,131.60",0,-0.84
2/13/2001,"6,228.50","6,241.40","6,263.30","6,209.00",0,-0.21
2/12/2001,"6,241.40","6,164.30","6,241.40","6,155.50",0,1.25
2/9/2001,"6,164.30","6,206.10","6,213.60","6,153.10",0,-0.67
2/8/2001,"6,206.10","6,225.60","6,265.50","6,202.90",0,-0.31
2/7/2001,"6,225.60","6,293.40","6,293.40","6,197.30",0,-1.08
2/6/2001,"6,293.40","6,269.20","6,306.70","6,262.60",0,0.39
2/5/2001,"6,269.20","6,256.40","6,281.30","6,237.10",0,0.2
2/2/2001,"6,256.40","6,251.80","6,290.60","6,251.80",0,0.07
2/1/2001,"6,251.80","6,297.50","6,309.90","6,233.40",0,-0.73
1/31/2001,"6,297.50","6,334.50","6,360.30","6,264.90",0,-0.58
1/30/2001,"6,334.50","6,317.00","6,337.40","6,300.20",0,0.28
1/29/2001,"6,317.00","6,294.30","6,335.10","6,269.40",0,0.36
1/26/2001,"6,294.30","6,255.60","6,295.00","6,223.80",0,0.62
1/25/2001,"6,255.60","6,264.40","6,296.90","6,229.30",0,-0.14
1/24/2001,"6,264.40","6,214.70","6,309.20","6,214.70",0,0.8
1/23/2001,"6,214.70","6,232.00","6,232.30","6,187.90",0,-0.28
1/22/2001,"6,232.00","6,209.30","6,252.30","6,162.90",0,0.37
1/19/2001,"6,209.30","6,209.90","6,276.40","6,186.40",0,-0.01
1/18/2001,"6,209.90","6,197.40","6,220.60","6,174.80",0,0.2
1/17/2001,"6,197.40","6,083.30","6,205.50","6,083.30",0,1.88
1/16/2001,"6,083.30","6,170.30","6,173.80","6,076.70",0,-1.41
1/15/2001,"6,170.30","6,165.50","6,193.40","6,148.80",0,0.08
1/12/2001,"6,165.50","6,114.90","6,178.50","6,109.80",0,0.83
1/11/2001,"6,114.90","6,059.90","6,114.90","6,052.10",0,0.9
1/10/2001,"6,060.60","6,088.10","6,119.90","6,040.40",0,-0.45
1/9/2001,"6,088.10","6,149.60","6,195.90","6,066.40",0,-1
1/8/2001,"6,149.60","6,198.10","6,212.40","6,137.70",0,-0.78
1/5/2001,"6,198.10","6,185.60","6,239.60","6,155.00",0,0.2
1/4/2001,"6,185.60","6,039.90","6,195.30","6,039.90",0,2.41
1/3/2001,"6,039.90","6,174.70","6,174.70","6,029.30",0,-2.18
12/29/2000,6222.5,,,,,
12/28/2000,6223.2,,,,,
12/27/2000,6218.2,,,,,
12/26/2000,6097.5,,,,,
12/25/2000,6097.5,,,,,
12/22/2000,6097.5,,,,,
12/21/2000,6115.5,,,,,
12/20/2000,6176.7,,,,,
12/19/2000,6295,,,,,
12/18/2000,6246.5,,,,,
12/15/2000,6175.8,,,,,
12/14/2000,6263.8,,,,,
12/13/2000,6403,,,,,
12/12/2000,6390.4,,,,,
12/11/2000,6370.4,,,,,
12/8/2000,6288.3,,,,,
12/7/2000,6231.4,,,,,
12/6/2000,6273.3,,,,,
12/5/2000,6299,,,,,
12/4/2000,6158.7,,,,,
12/1/2000,6170.4,,,,,
11/30/2000,6142.2,,,,,
11/29/2000,6164.9,,,,,
11/28/2000,6249.8,,,,,
11/27/2000,6374.7,,,,,
11/24/2000,6327.6,,,,,
11/23/2000,6287.3,,,,,
11/22/2000,6221.4,,,,,
11/21/2000,6382.2,,,,,
11/20/2000,6345,,,,,
11/17/2000,6440.1,,,,,
11/16/2000,6430.4,,,,,
11/15/2000,6432.3,,,,,
11/14/2000,6412.9,,,,,
11/13/2000,6274.8,,,,,
11/10/2000,6400.2,,,,,
11/9/2000,6442.2,,,,,
11/8/2000,6477.4,,,,,
11/7/2000,6466.9,,,,,
11/6/2000,6431,,,,,
11/3/2000,6385.4,,,,,
11/2/2000,6392,,,,,
11/1/2000,6457.6,,,,,
10/31/2000,6438.4,,,,,
10/30/2000,6388.4,,,,,
10/27/2000,6366.6,,,,,
10/26/2000,6302.3,,,,,
10/25/2000,6367.8,,,,,
10/24/2000,6438.4,,,,,
10/23/2000,6315.9,,,,,
10/20/2000,6276.3,,,,,
10/19/2000,6218.9,,,,,
10/18/2000,6148.2,,,,,
10/17/2000,6203.3,,,,,
10/16/2000,6285.7,,,,,
10/13/2000,6209.6,,,,,
10/12/2000,6131.9,,,,,
10/11/2000,6117.6,,,,,
10/10/2000,6247.7,,,,,
10/9/2000,6264.8,,,,,
10/6/2000,6391.2,,,,,
10/5/2000,6382,,,,,
10/4/2000,6334.9,,,,,
10/3/2000,6345,,,,,
10/2/2000,6284.5,,,,,
9/29/2000,6294.2,,,,,
9/28/2000,6264.1,,,,,
9/27/2000,6269.3,,,,,
9/26/2000,6213.2,,,,,
9/25/2000,6257.1,,,,,
9/22/2000,6205.9,,,,,
9/21/2000,6199.2,,,,,
9/20/2000,6279.9,,,,,
9/19/2000,6403.5,,,,,
9/18/2000,6410.2,,,,,
9/15/2000,6417.3,,,,,
9/14/2000,6555.5,,,,,
9/13/2000,6478.2,,,,,
9/12/2000,6555.5,,,,,
9/11/2000,6582,,,,,
9/8/2000,6600.7,,,,,
9/7/2000,6689.2,,,,,
9/6/2000,6694.7,,,,,
9/5/2000,6752.5,,,,,
9/4/2000,6798.1,,,,,
9/1/2000,6795,,,,,
8/31/2000,6672.7,,,,,
8/30/2000,6615.1,,,,,
8/29/2000,6586.3,,,,,
8/28/2000,6563.7,,,,,
8/25/2000,6563.7,,,,,
8/24/2000,6557,,,,,
8/23/2000,6566.2,,,,,
8/22/2000,6584.8,,,,,
8/21/2000,6542.2,,,,,
8/18/2000,6543.7,,,,,
8/17/2000,6518.2,,,,,
8/16/2000,6532.1,,,,,
8/15/2000,6475.5,,,,,
8/14/2000,6419.9,,,,,
8/11/2000,6384.5,,,,,
8/10/2000,6387.3,,,,,
8/9/2000,6414,,,,,
8/8/2000,6358.1,,,,,
8/7/2000,6387.8,,,,,
8/4/2000,6363.5,,,,,
8/3/2000,6317.1,,,,,
8/2/2000,6391.3,,,,,
8/1/2000,6379.4,,,,,
7/31/2000,6365.3,,,,,
7/28/2000,6335.7,,,,,
7/27/2000,6352.1,,,,,
7/26/2000,6387.1,,,,,
7/25/2000,6390.7,,,,,
7/24/2000,6381.3,,,,,
7/21/2000,6378.4,,,,,
7/20/2000,6469,,,,,
7/19/2000,6465.5,,,,,
7/18/2000,6450.5,,,,,
7/17/2000,6525.5,,,,,
7/14/2000,6475.4,,,,,
7/13/2000,6475.7,,,,,
7/12/2000,6518.5,,,,,
7/11/2000,6475.8,,,,,
7/10/2000,6466.2,,,,,
7/7/2000,6497.5,,,,,
7/6/2000,6419.6,,,,,
7/5/2000,6382.5,,,,,
7/4/2000,6417,,,,,
7/3/2000,6470.4,,,,,
6/30/2000,6312.7,,,,,
6/29/2000,6239,,,,,
6/28/2000,6313.5,,,,,
6/27/2000,6375.3,,,,,
6/26/2000,6405.2,,,,,
6/23/2000,6391.5,,,,,
6/22/2000,6413.8,,,,,
6/21/2000,6477.8,,,,,
6/20/2000,6526.9,,,,,
6/19/2000,6490.2,,,,,
6/16/2000,6526,,,,,
6/15/2000,6490.8,,,,,
6/14/2000,6536.3,,,,,
6/13/2000,6447.1,,,,,
6/12/2000,6430.9,,,,,
6/9/2000,6443.8,,,,,
6/8/2000,6496.6,,,,,
6/7/2000,6503.8,,,,,
6/6/2000,6546.8,,,,,
6/5/2000,6546.7,,,,,
6/2/2000,6626.4,,,,,
6/1/2000,6470.5,,,,,
5/31/2000,6359.4,,,,,
5/30/2000,6359.6,,,,,
5/29/2000,6216.9,,,,,
5/26/2000,6216.9,,,,,
5/25/2000,6231.1,,,,,
5/24/2000,6118.6,,,,,
5/23/2000,6086.8,,,,,
5/22/2000,6035.5,,,,,
5/19/2000,6045.4,,,,,
5/18/2000,6233,,,,,
5/17/2000,6196.2,,,,,
5/16/2000,6318.4,,,,,
5/15/2000,6247.7,,,,,
5/12/2000,6283.5,,,,,
5/11/2000,6245.9,,,,,
5/10/2000,6100.7,,,,,
5/9/2000,6123.8,,,,,
5/8/2000,6216.3,,,,,
5/5/2000,6238.8,,,,,
5/4/2000,6199.6,,,,,
5/3/2000,6184.8,,,,,
5/2/2000,6373.4,,,,,
5/1/2000,6327.4,,,,,
4/28/2000,6327.4,,,,,
4/27/2000,6179.3,,,,,
4/26/2000,6256.5,,,,,
4/25/2000,6283,,,,,
4/24/2000,6241.2,,,,,
4/21/2000,6241.2,,,,,
4/20/2000,6241.2,,,,,
4/19/2000,6184.9,,,,,
4/18/2000,6074,,,,,
4/17/2000,5994.6,,,,,
4/14/2000,6178.1,,,,,
4/13/2000,6357,,,,,
4/12/2000,6350.8,,,,,
4/11/2000,6379.2,,,,,
4/10/2000,6533.4,,,,,
4/7/2000,6569.9,,,,,
4/6/2000,6451.1,,,,,
4/5/2000,6379.3,,,,,
4/4/2000,6427,,,,,
4/3/2000,6462.1,,,,,
3/31/2000,6540.2,,,,,
3/30/2000,6445.2,,,,,
3/29/2000,6598.8,,,,,
3/28/2000,6650.1,,,,,
3/27/2000,6687.2,,,,,
3/24/2000,6738.5,,,,,
3/23/2000,6594.6,,,,,
3/22/2000,6609.6,,,,,
3/21/2000,6617.9,,,,,
3/20/2000,6624.5,,,,,
3/17/2000,6558,,,,,
3/16/2000,6557.3,,,,,
3/15/2000,6447,,,,,
3/14/2000,6487.1,,,,,
3/13/2000,6466.9,,,,,
3/10/2000,6568.7,,,,,
3/9/2000,6532.1,,,,,
3/8/2000,6411.2,,,,,
3/7/2000,6466.5,,,,,
3/6/2000,6567.8,,,,,
3/3/2000,6487.5,,,,,
3/2/2000,6432.1,,,,,
3/1/2000,6364.9,,,,,
2/29/2000,6232.6,,,,,
2/28/2000,6099.6,,,,,
2/25/2000,6198,,,,,
2/24/2000,6086.7,,,,,
2/23/2000,6144.1,,,,,
2/22/2000,6014.7,,,,,
2/21/2000,6081.6,,,,,
2/18/2000,6165,,,,,
2/17/2000,6209.3,,,,,
2/16/2000,6147.4,,,,,
2/15/2000,6005.2,,,,,
2/14/2000,6068.6,,,,,
2/11/2000,6193.3,,,,,
2/10/2000,6279.8,,,,,
2/9/2000,6315.4,,,,,
2/8/2000,6285.8,,,,,
2/7/2000,6118.6,,,,,
2/4/2000,6185,,,,,
2/3/2000,6324.3,,,,,
2/2/2000,6302.8,,,,,
2/1/2000,6290.9,,,,,
1/31/2000,6268.5,,,,,
1/28/2000,6375.6,,,,,
1/27/2000,6441,,,,,
1/26/2000,6375.6,,,,,
1/25/2000,6274.1,,,,,
1/24/2000,6379.8,,,,,
1/21/2000,6346.3,,,,,
1/20/2000,6348.7,,,,,
1/19/2000,6445.5,,,,,
1/18/2000,6504.6,,,,,
1/17/2000,6669.5,,,,,
1/14/2000,6658.2,,,,,
1/13/2000,6531.5,,,,,
1/12/2000,6532.8,,,,,
1/11/2000,6518.9,,,,,
1/10/2000,6607.7,,,,,
1/7/2000,6504.8,,,,,
1/6/2000,6447.2,,,,,
1/5/2000,6535.9,,,,,
1/4/2000,6665.9,,,,,
1/3/2000,6930.2,,,,,
12/31/1999,6930.2,,,,,
12/30/1999,6930.2,,,,,
12/29/1999,6835.9,,,,,
12/28/1999,6806.5,,,,,
12/27/1999,6806.5,,,,,
12/24/1999,6806.5,,,,,
12/23/1999,6776.8,,,,,
12/22/1999,6728.6,,,,,
12/21/1999,6707.5,,,,,
12/20/1999,6731.2,,,,,
12/17/1999,6724.6,,,,,
12/16/1999,6672,,,,,
12/15/1999,6633.8,,,,,
12/14/1999,6702.1,,,,,
12/13/1999,6710.7,,,,,
12/10/1999,6739.5,,,,,
12/9/1999,6680.8,,,,,
12/8/1999,6619.4,,,,,
12/7/1999,6660.9,,,,,
12/6/1999,6694,,,,,
12/3/1999,6742.2,,,,,
12/2/1999,6653.7,,,,,
12/1/1999,6646,,,,,
11/30/1999,6597.2,,,,,
11/29/1999,6692.3,,,,,
11/26/1999,6684.8,,,,,
11/25/1999,6682.8,,,,,
11/24/1999,6561.8,,,,,
11/23/1999,6534.2,,,,,
11/22/1999,6442,,,,,
11/19/1999,6482.3,,,,,
11/18/1999,6550.8,,,,,
11/17/1999,6555.7,,,,,
11/16/1999,6583,,,,,
11/15/1999,6533.6,,,,,
11/12/1999,6511.6,,,,,
11/11/1999,6551.4,,,,,
11/10/1999,6447,,,,,
11/9/1999,6435.5,,,,,
11/8/1999,6374.3,,,,,
11/5/1999,6356.6,,,,,
11/4/1999,6331.3,,,,,
11/3/1999,6280.8,,,,,
11/2/1999,6252,,,,,
11/1/1999,6284,,,,,
10/29/1999,6255.7,,,,,
10/28/1999,6149.1,,,,,
10/27/1999,6045.7,,,,,
10/26/1999,6092.4,,,,,
10/25/1999,6009.4,,,,,
10/22/1999,6058.9,,,,,
10/21/1999,5939.3,,,,,
10/20/1999,6006.7,,,,,
10/19/1999,5993.7,,,,,
10/18/1999,5869.2,,,,,
10/15/1999,5907.3,,,,,
10/14/1999,6039.4,,,,,
10/13/1999,6113.4,,,,,
10/12/1999,6174.9,,,,,
10/11/1999,6234.8,,,,,
10/8/1999,6199.4,,,,,
10/7/1999,6200.5,,,,,
10/6/1999,6097.5,,,,,
10/5/1999,6084.5,,,,,
10/4/1999,6052.9,,,,,
10/1/1999,5970.7,,,,,
9/30/1999,6029.8,,,,,
9/29/1999,6020.6,,,,,
9/28/1999,6007.2,,,,,
9/27/1999,6078.6,,,,,
9/24/1999,5937.6,,,,,
9/23/1999,5969.7,,,,,
9/22/1999,5913.9,,,,,
9/21/1999,5957.3,,,,,
9/20/1999,6056.5,,,,,
9/17/1999,6039.8,,,,,
9/16/1999,6014.6,,,,,
9/15/1999,6067.7,,,,,
9/14/1999,6116,,,,,
9/13/1999,6169,,,,,
9/10/1999,6191,,,,,
9/9/1999,6260.6,,,,,
9/8/1999,6253.6,,,,,
9/7/1999,6309.5,,,,,
9/6/1999,6375.7,,,,,
9/3/1999,6332.2,,,,,
9/2/1999,6195.6,,,,,
9/1/1999,6276.2,,,,,
8/31/1999,6246.4,,,,,
8/30/1999,6375.2,,,,,
8/27/1999,6375.2,,,,,
8/26/1999,6383.9,,,,,
8/25/1999,6369.5,,,,,
8/24/1999,6315.1,,,,,
8/23/1999,6322.1,,,,,
8/20/1999,6180.8,,,,,
8/19/1999,6118,,,,,
8/18/1999,6201.8,,,,,
8/17/1999,6166.5,,,,,
8/16/1999,6235.4,,,,,
8/13/1999,6245.1,,,,,
8/12/1999,6153.3,,,,,
8/11/1999,6014.4,,,,,
8/10/1999,5978.4,,,,,
8/9/1999,6126.5,,,,,
8/6/1999,6121,,,,,
8/5/1999,6101.6,,,,,
8/4/1999,6235.4,,,,,
8/3/1999,6250.7,,,,,
8/2/1999,6288.3,,,,,
7/30/1999,6231.9,,,,,
7/29/1999,6117.5,,,,,
7/28/1999,6297.2,,,,,
7/27/1999,6262.8,,,,,
7/26/1999,6169.1,,,,,
7/23/1999,6207.4,,,,,
7/22/1999,6297.8,,,,,
7/21/1999,6329.8,,,,,
7/20/1999,6392,,,,,
7/19/1999,6483.7,,,,,
7/16/1999,6563.3,,,,,
7/15/1999,6575,,,,,
7/14/1999,6473.1,,,,,
7/13/1999,6445.6,,,,,
7/12/1999,6545.5,,,,,
7/9/1999,6562.6,,,,,
7/8/1999,6557.3,,,,,
7/7/1999,6597.4,,,,,
7/6/1999,6620.6,,,,,
7/5/1999,6592,,,,,
7/2/1999,6491.9,,,,,
7/1/1999,6488.9,,,,,
6/30/1999,6318.5,,,,,
6/29/1999,6307.1,,,,,
6/28/1999,6405.8,,,,,
6/25/1999,6435.4,,,,,
6/24/1999,6416.7,,,,,
6/23/1999,6496.5,,,,,
6/22/1999,6552.4,,,,,
6/21/1999,6581.3,,,,,
6/18/1999,6527.8,,,,,
6/17/1999,6493.6,,,,,
6/16/1999,6504.9,,,,,
6/15/1999,6451.2,,,,,
6/14/1999,6430.2,,,,,
6/11/1999,6484.8,,,,,
6/10/1999,6403.4,,,,,
6/9/1999,6453,,,,,
6/8/1999,6431.5,,,,,
6/7/1999,6412,,,,,
6/4/1999,6361.5,,,,,
6/3/1999,6348.6,,,,,
6/2/1999,6302.2,,,,,
6/1/1999,6250,,,,,
5/31/1999,6226.2,,,,,
5/28/1999,6226.2,,,,,
5/27/1999,6199.5,,,,,
5/26/1999,6236.8,,,,,
5/25/1999,6249.3,,,,,
5/24/1999,6322.1,,,,,
5/21/1999,6353.1,,,,,
5/20/1999,6368.2,,,,,
5/19/1999,6266.7,,,,,
5/18/1999,6206.4,,,,,
5/17/1999,6165.8,,,,,
5/14/1999,6300.4,,,,,
5/13/1999,6456.6,,,,,
5/12/1999,6343.1,,,,,
5/11/1999,6378.3,,,,,
5/10/1999,6348.8,,,,,
5/7/1999,6356,,,,,
5/6/1999,6406.6,,,,,
5/5/1999,6401.7,,,,,
5/4/1999,6533.1,,,,,
5/3/1999,6552.2,,,,,
4/30/1999,6552.2,,,,,
4/29/1999,6497.6,,,,,
4/28/1999,6598.8,,,,,
4/27/1999,6593.6,,,,,
4/26/1999,6503.6,,,,,
4/23/1999,6428,,,,,
4/22/1999,6413.6,,,,,
4/21/1999,6311,,,,,
4/20/1999,6319.8,,,,,
4/19/1999,6515.3,,,,,
4/16/1999,6420.6,,,,,
4/15/1999,6466.1,,,,,
4/14/1999,6493.6,,,,,
4/13/1999,6513.1,,,,,
